model,refs,layer,head,window,beyond_mass
Qwen/Qwen3-8B,c4,10,8,512,0.033336
Qwen/Qwen3-8B,c4,10,8,2048,0.001830
Qwen/Qwen3-8B,c4,10,9,128,0.159246
Qwen/Qwen3-8B,c4,10,9,512,0.058453
Qwen/Qwen3-8B,c4,10,9,2048,0.011004
Qwen/Qwen3-8B,c4,10,10,128,0.026637
Qwen/Qwen3-8B,c4,10,10,512,0.008433
Qwen/Qwen3-8B,c4,10,10,2048,0.000478
Qwen/Qwen3-8B,c4,10,11,128,0.062538
Qwen/Qwen3-8B,c4,10,11,512,0.022201
Qwen/Qwen3-8B,c4,10,11,2048,0.000786
Qwen/Qwen3-8B,c4,10,12,128,0.082378
Qwen/Qwen3-8B,c4,10,12,512,0.008635
Qwen/Qwen3-8B,c4,10,12,2048,0.000133
Qwen/Qwen3-8B,c4,10,13,128,0.023408
Qwen/Qwen3-8B,c4,10,13,512,0.010895
Qwen/Qwen3-8B,c4,10,13,2048,0.000089
Qwen/Qwen3-8B,c4,10,14,128,0.043206
Qwen/Qwen3-8B,c4,10,14,512,0.009326
Qwen/Qwen3-8B,c4,10,14,2048,0.000412
Qwen/Qwen3-8B,c4,10,15,128,0.031937
Qwen/Qwen3-8B,c4,10,15,512,0.010907
Qwen/Qwen3-8B,c4,10,15,2048,0.000361
Qwen/Qwen3-8B,c4,10,16,128,0.106759
Qwen/Qwen3-8B,c4,10,16,512,0.048580
Qwen/Qwen3-8B,c4,10,16,2048,0.005795
Qwen/Qwen3-8B,c4,10,17,128,0.039302
Qwen/Qwen3-8B,c4,10,17,512,0.016275
Qwen/Qwen3-8B,c4,10,17,2048,0.001470
Qwen/Qwen3-8B,c4,10,18,128,0.161125
Qwen/Qwen3-8B,c4,10,18,512,0.077795
Qwen/Qwen3-8B,c4,10,18,2048,0.008906
Qwen/Qwen3-8B,c4,10,19,128,0.072312
Qwen/Qwen3-8B,c4,10,19,512,0.026519
Qwen/Qwen3-8B,c4,10,19,2048,0.002889
Qwen/Qwen3-8B,c4,10,20,128,0.066533
Qwen/Qwen3-8B,c4,10,20,512,0.020088
Qwen/Qwen3-8B,c4,10,20,2048,0.002325
Qwen/Qwen3-8B,c4,10,21,128,0.151876
Qwen/Qwen3-8B,c4,10,21,512,0.069525
Qwen/Qwen3-8B,c4,10,21,2048,0.012003
Qwen/Qwen3-8B,c4,10,22,128,0.158461
Qwen/Qwen3-8B,c4,10,22,512,0.070229
Qwen/Qwen3-8B,c4,10,22,2048,0.014812
Qwen/Qwen3-8B,c4,10,23,128,0.256110
Qwen/Qwen3-8B,c4,10,23,512,0.116156
Qwen/Qwen3-8B,c4,10,23,2048,0.034216
Qwen/Qwen3-8B,c4,10,24,128,0.212537
Qwen/Qwen3-8B,c4,10,24,512,0.106394
Qwen/Qwen3-8B,c4,10,24,2048,0.033570
Qwen/Qwen3-8B,c4,10,25,128,0.069290
Qwen/Qwen3-8B,c4,10,25,512,0.029264
Qwen/Qwen3-8B,c4,10,25,2048,0.008898
Qwen/Qwen3-8B,c4,10,26,128,0.231634
Qwen/Qwen3-8B,c4,10,26,512,0.124310
Qwen/Qwen3-8B,c4,10,26,2048,0.037696
Qwen/Qwen3-8B,c4,10,27,128,0.091700
Qwen/Qwen3-8B,c4,10,27,512,0.035350
Qwen/Qwen3-8B,c4,10,27,2048,0.011501
Qwen/Qwen3-8B,c4,10,28,128,0.047944
Qwen/Qwen3-8B,c4,10,28,512,0.014584
Qwen/Qwen3-8B,c4,10,28,2048,0.000460
Qwen/Qwen3-8B,c4,10,29,128,0.173036
Qwen/Qwen3-8B,c4,10,29,512,0.067069
Qwen/Qwen3-8B,c4,10,29,2048,0.014208
Qwen/Qwen3-8B,c4,10,30,128,0.089290
Qwen/Qwen3-8B,c4,10,30,512,0.039469
Qwen/Qwen3-8B,c4,10,30,2048,0.006169
Qwen/Qwen3-8B,c4,10,31,128,0.046312
Qwen/Qwen3-8B,c4,10,31,512,0.018506
Qwen/Qwen3-8B,c4,10,31,2048,0.001058
Qwen/Qwen3-8B,c4,11,0,128,0.122851
Qwen/Qwen3-8B,c4,11,0,512,0.042851
Qwen/Qwen3-8B,c4,11,0,2048,0.010835
Qwen/Qwen3-8B,c4,11,1,128,0.118723
Qwen/Qwen3-8B,c4,11,1,512,0.051488
Qwen/Qwen3-8B,c4,11,1,2048,0.011038
Qwen/Qwen3-8B,c4,11,2,128,0.110364
Qwen/Qwen3-8B,c4,11,2,512,0.052428
Qwen/Qwen3-8B,c4,11,2,2048,0.011726
Qwen/Qwen3-8B,c4,11,3,128,0.322863
Qwen/Qwen3-8B,c4,11,3,512,0.126986
Qwen/Qwen3-8B,c4,11,3,2048,0.033605
Qwen/Qwen3-8B,c4,11,4,128,0.131416
Qwen/Qwen3-8B,c4,11,4,512,0.057892
Qwen/Qwen3-8B,c4,11,4,2048,0.017610
Qwen/Qwen3-8B,c4,11,5,128,0.055152
Qwen/Qwen3-8B,c4,11,5,512,0.024324
Qwen/Qwen3-8B,c4,11,5,2048,0.008346
Qwen/Qwen3-8B,c4,11,6,128,0.054266
Qwen/Qwen3-8B,c4,11,6,512,0.023106
Qwen/Qwen3-8B,c4,11,6,2048,0.007209
Qwen/Qwen3-8B,c4,11,7,128,0.040947
Qwen/Qwen3-8B,c4,11,7,512,0.016995
Qwen/Qwen3-8B,c4,11,7,2048,0.005849
Qwen/Qwen3-8B,c4,11,8,128,0.019650
Qwen/Qwen3-8B,c4,11,8,512,0.012485
Qwen/Qwen3-8B,c4,11,8,2048,0.004713
Qwen/Qwen3-8B,c4,11,9,128,0.148750
Qwen/Qwen3-8B,c4,11,9,512,0.127599
Qwen/Qwen3-8B,c4,11,9,2048,0.031245
Qwen/Qwen3-8B,c4,11,10,128,0.140505
Qwen/Qwen3-8B,c4,11,10,512,0.016119
Qwen/Qwen3-8B,c4,11,10,2048,0.001235
Qwen/Qwen3-8B,c4,11,11,128,0.064860
Qwen/Qwen3-8B,c4,11,11,512,0.026154
Qwen/Qwen3-8B,c4,11,11,2048,0.006094
Qwen/Qwen3-8B,c4,11,12,128,0.192383
Qwen/Qwen3-8B,c4,11,12,512,0.095175
Qwen/Qwen3-8B,c4,11,12,2048,0.032298
Qwen/Qwen3-8B,c4,11,13,128,0.107639
Qwen/Qwen3-8B,c4,11,13,512,0.043127
Qwen/Qwen3-8B,c4,11,13,2048,0.009747
Qwen/Qwen3-8B,c4,11,14,128,0.208310
Qwen/Qwen3-8B,c4,11,14,512,0.071962
Qwen/Qwen3-8B,c4,11,14,2048,0.020842
Qwen/Qwen3-8B,c4,11,15,128,0.054699
Qwen/Qwen3-8B,c4,11,15,512,0.023107
Qwen/Qwen3-8B,c4,11,15,2048,0.003573
Qwen/Qwen3-8B,c4,11,16,128,0.094604
Qwen/Qwen3-8B,c4,11,16,512,0.031202
Qwen/Qwen3-8B,c4,11,16,2048,0.002379
Qwen/Qwen3-8B,c4,11,17,128,0.063526
Qwen/Qwen3-8B,c4,11,17,512,0.024981
Qwen/Qwen3-8B,c4,11,17,2048,0.001329
Qwen/Qwen3-8B,c4,11,18,128,0.065958
Qwen/Qwen3-8B,c4,11,18,512,0.020739
Qwen/Qwen3-8B,c4,11,18,2048,0.002028
Qwen/Qwen3-8B,c4,11,19,128,0.027981
Qwen/Qwen3-8B,c4,11,19,512,0.010454
Qwen/Qwen3-8B,c4,11,19,2048,0.000806
Qwen/Qwen3-8B,c4,11,20,128,0.026326
Qwen/Qwen3-8B,c4,11,20,512,0.010027
Qwen/Qwen3-8B,c4,11,20,2048,0.000782
Qwen/Qwen3-8B,c4,11,21,128,0.052275
Qwen/Qwen3-8B,c4,11,21,512,0.024737
Qwen/Qwen3-8B,c4,11,21,2048,0.002341
Qwen/Qwen3-8B,c4,11,22,128,0.022746
Qwen/Qwen3-8B,c4,11,22,512,0.007940
Qwen/Qwen3-8B,c4,11,22,2048,0.000563
Qwen/Qwen3-8B,c4,11,23,128,0.020618
Qwen/Qwen3-8B,c4,11,23,512,0.008373
Qwen/Qwen3-8B,c4,11,23,2048,0.000645
Qwen/Qwen3-8B,c4,11,24,128,0.088619
Qwen/Qwen3-8B,c4,11,24,512,0.028269
Qwen/Qwen3-8B,c4,11,24,2048,0.004505
Qwen/Qwen3-8B,c4,11,25,128,0.071937
Qwen/Qwen3-8B,c4,11,25,512,0.032236
Qwen/Qwen3-8B,c4,11,25,2048,0.005496
Qwen/Qwen3-8B,c4,11,26,128,0.097528
Qwen/Qwen3-8B,c4,11,26,512,0.027491
Qwen/Qwen3-8B,c4,11,26,2048,0.004021
Qwen/Qwen3-8B,c4,11,27,128,0.108560
Qwen/Qwen3-8B,c4,11,27,512,0.043038
Qwen/Qwen3-8B,c4,11,27,2048,0.007376
Qwen/Qwen3-8B,c4,11,28,128,0.063455
Qwen/Qwen3-8B,c4,11,28,512,0.026697
Qwen/Qwen3-8B,c4,11,28,2048,0.004850
Qwen/Qwen3-8B,c4,11,29,128,0.093070
Qwen/Qwen3-8B,c4,11,29,512,0.031068
Qwen/Qwen3-8B,c4,11,29,2048,0.002648
Qwen/Qwen3-8B,c4,11,30,128,0.021780
Qwen/Qwen3-8B,c4,11,30,512,0.011392
Qwen/Qwen3-8B,c4,11,30,2048,0.001220
Qwen/Qwen3-8B,c4,11,31,128,0.041878
Qwen/Qwen3-8B,c4,11,31,512,0.015467
Qwen/Qwen3-8B,c4,11,31,2048,0.002347
Qwen/Qwen3-8B,c4,12,0,128,0.026621
Qwen/Qwen3-8B,c4,12,0,512,0.017170
Qwen/Qwen3-8B,c4,12,0,2048,0.002351
Qwen/Qwen3-8B,c4,12,1,128,0.049530
Qwen/Qwen3-8B,c4,12,1,512,0.024076
Qwen/Qwen3-8B,c4,12,1,2048,0.003686
Qwen/Qwen3-8B,c4,12,2,128,0.020936
Qwen/Qwen3-8B,c4,12,2,512,0.014492
Qwen/Qwen3-8B,c4,12,2,2048,0.001866
Qwen/Qwen3-8B,c4,12,3,128,0.335000
Qwen/Qwen3-8B,c4,12,3,512,0.176058
Qwen/Qwen3-8B,c4,12,3,2048,0.042820
Qwen/Qwen3-8B,c4,12,4,128,0.067170
Qwen/Qwen3-8B,c4,12,4,512,0.025489
Qwen/Qwen3-8B,c4,12,4,2048,0.003524
Qwen/Qwen3-8B,c4,12,5,128,0.047125
Qwen/Qwen3-8B,c4,12,5,512,0.020958
Qwen/Qwen3-8B,c4,12,5,2048,0.003509
Qwen/Qwen3-8B,c4,12,6,128,0.055406
Qwen/Qwen3-8B,c4,12,6,512,0.025525
Qwen/Qwen3-8B,c4,12,6,2048,0.003446
Qwen/Qwen3-8B,c4,12,7,128,0.064456
Qwen/Qwen3-8B,c4,12,7,512,0.023981
Qwen/Qwen3-8B,c4,12,7,2048,0.002990
Qwen/Qwen3-8B,c4,12,8,128,0.090031
Qwen/Qwen3-8B,c4,12,8,512,0.036218
Qwen/Qwen3-8B,c4,12,8,2048,0.007080
Qwen/Qwen3-8B,c4,12,9,128,0.101529
Qwen/Qwen3-8B,c4,12,9,512,0.042176
Qwen/Qwen3-8B,c4,12,9,2048,0.015316
Qwen/Qwen3-8B,c4,12,10,128,0.099932
Qwen/Qwen3-8B,c4,12,10,512,0.030381
Qwen/Qwen3-8B,c4,12,10,2048,0.006765
Qwen/Qwen3-8B,c4,12,11,128,0.061754
Qwen/Qwen3-8B,c4,12,11,512,0.022783
Qwen/Qwen3-8B,c4,12,11,2048,0.005474
Qwen/Qwen3-8B,c4,12,12,128,0.063168
Qwen/Qwen3-8B,c4,12,12,512,0.023749
Qwen/Qwen3-8B,c4,12,12,2048,0.004694
Qwen/Qwen3-8B,c4,12,13,128,0.078119
Qwen/Qwen3-8B,c4,12,13,512,0.033028
Qwen/Qwen3-8B,c4,12,13,2048,0.006126
Qwen/Qwen3-8B,c4,12,14,128,0.070535
Qwen/Qwen3-8B,c4,12,14,512,0.031710
Qwen/Qwen3-8B,c4,12,14,2048,0.007351
Qwen/Qwen3-8B,c4,12,15,128,0.052711
Qwen/Qwen3-8B,c4,12,15,512,0.022805
Qwen/Qwen3-8B,c4,12,15,2048,0.004546
Qwen/Qwen3-8B,c4,12,16,128,0.046990
Qwen/Qwen3-8B,c4,12,16,512,0.021686
Qwen/Qwen3-8B,c4,12,16,2048,0.004346
Qwen/Qwen3-8B,c4,12,17,128,0.476405
Qwen/Qwen3-8B,c4,12,17,512,0.227548
Qwen/Qwen3-8B,c4,12,17,2048,0.054984
Qwen/Qwen3-8B,c4,12,18,128,0.469191
Qwen/Qwen3-8B,c4,12,18,512,0.249452
Qwen/Qwen3-8B,c4,12,18,2048,0.103477
Qwen/Qwen3-8B,c4,12,19,128,0.206441
Qwen/Qwen3-8B,c4,12,19,512,0.102514
Qwen/Qwen3-8B,c4,12,19,2048,0.032958
Qwen/Qwen3-8B,c4,12,20,128,0.312950
Qwen/Qwen3-8B,c4,12,20,512,0.155132
Qwen/Qwen3-8B,c4,12,20,2048,0.044480
Qwen/Qwen3-8B,c4,12,21,128,0.184403
Qwen/Qwen3-8B,c4,12,21,512,0.102942
Qwen/Qwen3-8B,c4,12,21,2048,0.025724
Qwen/Qwen3-8B,c4,12,22,128,0.141272
Qwen/Qwen3-8B,c4,12,22,512,0.054283
Qwen/Qwen3-8B,c4,12,22,2048,0.014621
Qwen/Qwen3-8B,c4,12,23,128,0.302676
Qwen/Qwen3-8B,c4,12,23,512,0.155823
Qwen/Qwen3-8B,c4,12,23,2048,0.049216
Qwen/Qwen3-8B,c4,12,24,128,0.311242
Qwen/Qwen3-8B,c4,12,24,512,0.174714
Qwen/Qwen3-8B,c4,12,24,2048,0.054428
Qwen/Qwen3-8B,c4,12,25,128,0.009110
Qwen/Qwen3-8B,c4,12,25,512,0.004266
Qwen/Qwen3-8B,c4,12,25,2048,0.001164
Qwen/Qwen3-8B,c4,12,26,128,0.241843
Qwen/Qwen3-8B,c4,12,26,512,0.132734
Qwen/Qwen3-8B,c4,12,26,2048,0.038987
Qwen/Qwen3-8B,c4,12,27,128,0.092334
Qwen/Qwen3-8B,c4,12,27,512,0.035294
Qwen/Qwen3-8B,c4,12,27,2048,0.007789
Qwen/Qwen3-8B,c4,12,28,128,0.125988
Qwen/Qwen3-8B,c4,12,28,512,0.056893
Qwen/Qwen3-8B,c4,12,28,2048,0.014618
Qwen/Qwen3-8B,c4,12,29,128,0.047329
Qwen/Qwen3-8B,c4,12,29,512,0.024551
Qwen/Qwen3-8B,c4,12,29,2048,0.010349
Qwen/Qwen3-8B,c4,12,30,128,0.141810
Qwen/Qwen3-8B,c4,12,30,512,0.068421
Qwen/Qwen3-8B,c4,12,30,2048,0.020022
Qwen/Qwen3-8B,c4,12,31,128,0.048107
Qwen/Qwen3-8B,c4,12,31,512,0.019913
Qwen/Qwen3-8B,c4,12,31,2048,0.006910
Qwen/Qwen3-8B,c4,13,0,128,0.253012
Qwen/Qwen3-8B,c4,13,0,512,0.101092
Qwen/Qwen3-8B,c4,13,0,2048,0.026664
Qwen/Qwen3-8B,c4,13,1,128,0.197803
Qwen/Qwen3-8B,c4,13,1,512,0.069415
Qwen/Qwen3-8B,c4,13,1,2048,0.018499
Qwen/Qwen3-8B,c4,13,2,128,0.204421
Qwen/Qwen3-8B,c4,13,2,512,0.073283
Qwen/Qwen3-8B,c4,13,2,2048,0.016591
Qwen/Qwen3-8B,c4,13,3,128,0.308770
Qwen/Qwen3-8B,c4,13,3,512,0.143773
Qwen/Qwen3-8B,c4,13,3,2048,0.039492
Qwen/Qwen3-8B,c4,13,4,128,0.036300
Qwen/Qwen3-8B,c4,13,4,512,0.026500
Qwen/Qwen3-8B,c4,13,4,2048,0.010229
Qwen/Qwen3-8B,c4,13,5,128,0.053364
Qwen/Qwen3-8B,c4,13,5,512,0.039927
Qwen/Qwen3-8B,c4,13,5,2048,0.012729
Qwen/Qwen3-8B,c4,13,6,128,0.046375
Qwen/Qwen3-8B,c4,13,6,512,0.035440
Qwen/Qwen3-8B,c4,13,6,2048,0.014595
Qwen/Qwen3-8B,c4,13,7,128,0.034975
Qwen/Qwen3-8B,c4,13,7,512,0.027081
Qwen/Qwen3-8B,c4,13,7,2048,0.010739
Qwen/Qwen3-8B,c4,13,8,128,0.137479
Qwen/Qwen3-8B,c4,13,8,512,0.055206
Qwen/Qwen3-8B,c4,13,8,2048,0.018613
Qwen/Qwen3-8B,c4,13,9,128,0.089437
Qwen/Qwen3-8B,c4,13,9,512,0.024243
Qwen/Qwen3-8B,c4,13,9,2048,0.010408
Qwen/Qwen3-8B,c4,13,10,128,0.338033
Qwen/Qwen3-8B,c4,13,10,512,0.108765
Qwen/Qwen3-8B,c4,13,10,2048,0.019972
Qwen/Qwen3-8B,c4,13,11,128,0.134904
Qwen/Qwen3-8B,c4,13,11,512,0.116864
Qwen/Qwen3-8B,c4,13,11,2048,0.055506
Qwen/Qwen3-8B,c4,13,12,128,0.000141
Qwen/Qwen3-8B,c4,13,12,512,0.000119
Qwen/Qwen3-8B,c4,13,12,2048,0.000059
Qwen/Qwen3-8B,c4,13,13,128,0.149254
Qwen/Qwen3-8B,c4,13,13,512,0.065486
Qwen/Qwen3-8B,c4,13,13,2048,0.017544
Qwen/Qwen3-8B,c4,13,14,128,0.095417
Qwen/Qwen3-8B,c4,13,14,512,0.036112
Qwen/Qwen3-8B,c4,13,14,2048,0.009162
Qwen/Qwen3-8B,c4,13,15,128,0.060737
Qwen/Qwen3-8B,c4,13,15,512,0.032610
Qwen/Qwen3-8B,c4,13,15,2048,0.008648
Qwen/Qwen3-8B,c4,13,16,128,0.272633
Qwen/Qwen3-8B,c4,13,16,512,0.117534
Qwen/Qwen3-8B,c4,13,16,2048,0.030001
Qwen/Qwen3-8B,c4,13,17,128,0.149032
Qwen/Qwen3-8B,c4,13,17,512,0.053141
Qwen/Qwen3-8B,c4,13,17,2048,0.013983
Qwen/Qwen3-8B,c4,13,18,128,0.235012
Qwen/Qwen3-8B,c4,13,18,512,0.090621
Qwen/Qwen3-8B,c4,13,18,2048,0.022247
Qwen/Qwen3-8B,c4,13,19,128,0.184235
Qwen/Qwen3-8B,c4,13,19,512,0.062832
Qwen/Qwen3-8B,c4,13,19,2048,0.013608
Qwen/Qwen3-8B,c4,13,20,128,0.011671
Qwen/Qwen3-8B,c4,13,20,512,0.005709
Qwen/Qwen3-8B,c4,13,20,2048,0.001730
Qwen/Qwen3-8B,c4,13,21,128,0.034299
Qwen/Qwen3-8B,c4,13,21,512,0.018362
Qwen/Qwen3-8B,c4,13,21,2048,0.003505
Qwen/Qwen3-8B,c4,13,22,128,0.083110
Qwen/Qwen3-8B,c4,13,22,512,0.031129
Qwen/Qwen3-8B,c4,13,22,2048,0.005105
Qwen/Qwen3-8B,c4,13,23,128,0.037957
Qwen/Qwen3-8B,c4,13,23,512,0.019329
Qwen/Qwen3-8B,c4,13,23,2048,0.003671
Qwen/Qwen3-8B,c4,13,24,128,0.050245
Qwen/Qwen3-8B,c4,13,24,512,0.027911
Qwen/Qwen3-8B,c4,13,24,2048,0.009076
Qwen/Qwen3-8B,c4,13,25,128,0.049989
Qwen/Qwen3-8B,c4,13,25,512,0.034506
Qwen/Qwen3-8B,c4,13,25,2048,0.013209
Qwen/Qwen3-8B,c4,13,26,128,0.244729
Qwen/Qwen3-8B,c4,13,26,512,0.116691
Qwen/Qwen3-8B,c4,13,26,2048,0.029777
Qwen/Qwen3-8B,c4,13,27,128,0.251254
Qwen/Qwen3-8B,c4,13,27,512,0.088085
Qwen/Qwen3-8B,c4,13,27,2048,0.018423
Qwen/Qwen3-8B,c4,13,28,128,0.247976
Qwen/Qwen3-8B,c4,13,28,512,0.143991
Qwen/Qwen3-8B,c4,13,28,2048,0.035000
Qwen/Qwen3-8B,c4,13,29,128,0.151185
Qwen/Qwen3-8B,c4,13,29,512,0.075672
Qwen/Qwen3-8B,c4,13,29,2048,0.019968
Qwen/Qwen3-8B,c4,13,30,128,0.038654
Qwen/Qwen3-8B,c4,13,30,512,0.013926
Qwen/Qwen3-8B,c4,13,30,2048,0.003425
Qwen/Qwen3-8B,c4,13,31,128,0.243881
Qwen/Qwen3-8B,c4,13,31,512,0.119621
Qwen/Qwen3-8B,c4,13,31,2048,0.026372
Qwen/Qwen3-8B,c4,14,0,128,0.014009
Qwen/Qwen3-8B,c4,14,0,512,0.006349
Qwen/Qwen3-8B,c4,14,0,2048,0.000162
Qwen/Qwen3-8B,c4,14,1,128,0.028212
Qwen/Qwen3-8B,c4,14,1,512,0.014170
Qwen/Qwen3-8B,c4,14,1,2048,0.000368
Qwen/Qwen3-8B,c4,14,2,128,0.031083
Qwen/Qwen3-8B,c4,14,2,512,0.017594
Qwen/Qwen3-8B,c4,14,2,2048,0.000685
Qwen/Qwen3-8B,c4,14,3,128,0.026244
Qwen/Qwen3-8B,c4,14,3,512,0.013636
Qwen/Qwen3-8B,c4,14,3,2048,0.000975
Qwen/Qwen3-8B,c4,14,4,128,0.210512
Qwen/Qwen3-8B,c4,14,4,512,0.083792
Qwen/Qwen3-8B,c4,14,4,2048,0.024671
Qwen/Qwen3-8B,c4,14,5,128,0.195382
Qwen/Qwen3-8B,c4,14,5,512,0.081026
Qwen/Qwen3-8B,c4,14,5,2048,0.023284
Qwen/Qwen3-8B,c4,14,6,128,0.160500
Qwen/Qwen3-8B,c4,14,6,512,0.052885
Qwen/Qwen3-8B,c4,14,6,2048,0.017465
Qwen/Qwen3-8B,c4,14,7,128,0.118040
Qwen/Qwen3-8B,c4,14,7,512,0.036166
Qwen/Qwen3-8B,c4,14,7,2048,0.009446
Qwen/Qwen3-8B,c4,14,8,128,0.061184
Qwen/Qwen3-8B,c4,14,8,512,0.021332
Qwen/Qwen3-8B,c4,14,8,2048,0.001528
Qwen/Qwen3-8B,c4,14,9,128,0.058526
Qwen/Qwen3-8B,c4,14,9,512,0.021996
Qwen/Qwen3-8B,c4,14,9,2048,0.001723
Qwen/Qwen3-8B,c4,14,10,128,0.055025
Qwen/Qwen3-8B,c4,14,10,512,0.020482
Qwen/Qwen3-8B,c4,14,10,2048,0.001745
Qwen/Qwen3-8B,c4,14,11,128,0.047132
Qwen/Qwen3-8B,c4,14,11,512,0.019101
Qwen/Qwen3-8B,c4,14,11,2048,0.001643
Qwen/Qwen3-8B,c4,14,12,128,0.166847
Qwen/Qwen3-8B,c4,14,12,512,0.070258
Qwen/Qwen3-8B,c4,14,12,2048,0.018144
Qwen/Qwen3-8B,c4,14,13,128,0.280417
Qwen/Qwen3-8B,c4,14,13,512,0.119492
Qwen/Qwen3-8B,c4,14,13,2048,0.033148
Qwen/Qwen3-8B,c4,14,14,128,0.229896
Qwen/Qwen3-8B,c4,14,14,512,0.099984
Qwen/Qwen3-8B,c4,14,14,2048,0.027556
Qwen/Qwen3-8B,c4,14,15,128,0.318549
Qwen/Qwen3-8B,c4,14,15,512,0.147655
Qwen/Qwen3-8B,c4,14,15,2048,0.035946
Qwen/Qwen3-8B,c4,14,16,128,0.103848
Qwen/Qwen3-8B,c4,14,16,512,0.033742
Qwen/Qwen3-8B,c4,14,16,2048,0.009449
Qwen/Qwen3-8B,c4,14,17,128,0.511204
Qwen/Qwen3-8B,c4,14,17,512,0.261881
Qwen/Qwen3-8B,c4,14,17,2048,0.055902
Qwen/Qwen3-8B,c4,14,18,128,0.107245
Qwen/Qwen3-8B,c4,14,18,512,0.029706
Qwen/Qwen3-8B,c4,14,18,2048,0.007422
Qwen/Qwen3-8B,c4,14,19,128,0.101902
Qwen/Qwen3-8B,c4,14,19,512,0.027661
Qwen/Qwen3-8B,c4,14,19,2048,0.006661
Qwen/Qwen3-8B,c4,14,20,128,0.025303
Qwen/Qwen3-8B,c4,14,20,512,0.012066
Qwen/Qwen3-8B,c4,14,20,2048,0.001823
Qwen/Qwen3-8B,c4,14,21,128,0.027199
Qwen/Qwen3-8B,c4,14,21,512,0.013051
Qwen/Qwen3-8B,c4,14,21,2048,0.002365
Qwen/Qwen3-8B,c4,14,22,128,0.023077
Qwen/Qwen3-8B,c4,14,22,512,0.016573
Qwen/Qwen3-8B,c4,14,22,2048,0.001248
Qwen/Qwen3-8B,c4,14,23,128,0.029253
Qwen/Qwen3-8B,c4,14,23,512,0.016422
Qwen/Qwen3-8B,c4,14,23,2048,0.001507
Qwen/Qwen3-8B,c4,14,24,128,0.154281
Qwen/Qwen3-8B,c4,14,24,512,0.068718
Qwen/Qwen3-8B,c4,14,24,2048,0.012056
Qwen/Qwen3-8B,c4,14,25,128,0.197925
Qwen/Qwen3-8B,c4,14,25,512,0.091321
Qwen/Qwen3-8B,c4,14,25,2048,0.015735
Qwen/Qwen3-8B,c4,14,26,128,0.042360
Qwen/Qwen3-8B,c4,14,26,512,0.023184
Qwen/Qwen3-8B,c4,14,26,2048,0.003434
Qwen/Qwen3-8B,c4,14,27,128,0.112716
Qwen/Qwen3-8B,c4,14,27,512,0.040181
Qwen/Qwen3-8B,c4,14,27,2048,0.009311
Qwen/Qwen3-8B,c4,14,28,128,0.042965
Qwen/Qwen3-8B,c4,14,28,512,0.027570
Qwen/Qwen3-8B,c4,14,28,2048,0.005995
Qwen/Qwen3-8B,c4,14,29,128,0.047088
Qwen/Qwen3-8B,c4,14,29,512,0.029586
Qwen/Qwen3-8B,c4,14,29,2048,0.005762
Qwen/Qwen3-8B,c4,14,30,128,0.039210
Qwen/Qwen3-8B,c4,14,30,512,0.028014
Qwen/Qwen3-8B,c4,14,30,2048,0.007968
Qwen/Qwen3-8B,c4,14,31,128,0.093111
Qwen/Qwen3-8B,c4,14,31,512,0.040025
Qwen/Qwen3-8B,c4,14,31,2048,0.007831
Qwen/Qwen3-8B,c4,15,0,128,0.446947
Qwen/Qwen3-8B,c4,15,0,512,0.211575
Qwen/Qwen3-8B,c4,15,0,2048,0.058522
Qwen/Qwen3-8B,c4,15,1,128,0.105809
Qwen/Qwen3-8B,c4,15,1,512,0.052241
Qwen/Qwen3-8B,c4,15,1,2048,0.020187
Qwen/Qwen3-8B,c4,15,2,128,0.435477
Qwen/Qwen3-8B,c4,15,2,512,0.185803
Qwen/Qwen3-8B,c4,15,2,2048,0.044434
Qwen/Qwen3-8B,c4,15,3,128,0.084997
Qwen/Qwen3-8B,c4,15,3,512,0.035417
Qwen/Qwen3-8B,c4,15,3,2048,0.013903
Qwen/Qwen3-8B,c4,15,4,128,0.147099
Qwen/Qwen3-8B,c4,15,4,512,0.059897
Qwen/Qwen3-8B,c4,15,4,2048,0.014678
Qwen/Qwen3-8B,c4,15,5,128,0.107391
Qwen/Qwen3-8B,c4,15,5,512,0.046576
Qwen/Qwen3-8B,c4,15,5,2048,0.010196
Qwen/Qwen3-8B,c4,15,6,128,0.068528
Qwen/Qwen3-8B,c4,15,6,512,0.030822
Qwen/Qwen3-8B,c4,15,6,2048,0.008067
Qwen/Qwen3-8B,c4,15,7,128,0.086354
Qwen/Qwen3-8B,c4,15,7,512,0.025576
Qwen/Qwen3-8B,c4,15,7,2048,0.005760
Qwen/Qwen3-8B,c4,15,8,128,0.418046
Qwen/Qwen3-8B,c4,15,8,512,0.220141
Qwen/Qwen3-8B,c4,15,8,2048,0.065988
Qwen/Qwen3-8B,c4,15,9,128,0.311482
Qwen/Qwen3-8B,c4,15,9,512,0.131722
Qwen/Qwen3-8B,c4,15,9,2048,0.037084
Qwen/Qwen3-8B,c4,15,10,128,0.164718
Qwen/Qwen3-8B,c4,15,10,512,0.096456
Qwen/Qwen3-8B,c4,15,10,2048,0.029763
Qwen/Qwen3-8B,c4,15,11,128,0.361146
Qwen/Qwen3-8B,c4,15,11,512,0.214921
Qwen/Qwen3-8B,c4,15,11,2048,0.062704
Qwen/Qwen3-8B,c4,15,12,128,0.085920
Qwen/Qwen3-8B,c4,15,12,512,0.027236
