model,refs,layer,head,window,beyond_mass
Qwen/Qwen3-8B,cnndm,14,11,128,0.062948
Qwen/Qwen3-8B,cnndm,14,11,512,0.024720
Qwen/Qwen3-8B,cnndm,14,11,2048,0.002138
Qwen/Qwen3-8B,cnndm,14,12,128,0.219356
Qwen/Qwen3-8B,cnndm,14,12,512,0.109014
Qwen/Qwen3-8B,cnndm,14,12,2048,0.030845
Qwen/Qwen3-8B,cnndm,14,13,128,0.368920
Qwen/Qwen3-8B,cnndm,14,13,512,0.181121
Qwen/Qwen3-8B,cnndm,14,13,2048,0.048839
Qwen/Qwen3-8B,cnndm,14,14,128,0.298384
Qwen/Qwen3-8B,cnndm,14,14,512,0.144922
Qwen/Qwen3-8B,cnndm,14,14,2048,0.039917
Qwen/Qwen3-8B,cnndm,14,15,128,0.384175
Qwen/Qwen3-8B,cnndm,14,15,512,0.170929
Qwen/Qwen3-8B,cnndm,14,15,2048,0.039626
Qwen/Qwen3-8B,cnndm,14,16,128,0.143952
Qwen/Qwen3-8B,cnndm,14,16,512,0.054222
Qwen/Qwen3-8B,cnndm,14,16,2048,0.014399
Qwen/Qwen3-8B,cnndm,14,17,128,0.593941
Qwen/Qwen3-8B,cnndm,14,17,512,0.325268
Qwen/Qwen3-8B,cnndm,14,17,2048,0.063044
Qwen/Qwen3-8B,cnndm,14,18,128,0.135323
Qwen/Qwen3-8B,cnndm,14,18,512,0.036256
Qwen/Qwen3-8B,cnndm,14,18,2048,0.006786
Qwen/Qwen3-8B,cnndm,14,19,128,0.149438
Qwen/Qwen3-8B,cnndm,14,19,512,0.043410
Qwen/Qwen3-8B,cnndm,14,19,2048,0.008715
Qwen/Qwen3-8B,cnndm,14,20,128,0.027626
Qwen/Qwen3-8B,cnndm,14,20,512,0.012144
Qwen/Qwen3-8B,cnndm,14,20,2048,0.001807
Qwen/Qwen3-8B,cnndm,14,21,128,0.033581
Qwen/Qwen3-8B,cnndm,14,21,512,0.015405
Qwen/Qwen3-8B,cnndm,14,21,2048,0.002777
Qwen/Qwen3-8B,cnndm,14,22,128,0.023206
Qwen/Qwen3-8B,cnndm,14,22,512,0.016469
Qwen/Qwen3-8B,cnndm,14,22,2048,0.001173
Qwen/Qwen3-8B,cnndm,14,23,128,0.029592
Qwen/Qwen3-8B,cnndm,14,23,512,0.016199
Qwen/Qwen3-8B,cnndm,14,23,2048,0.001573
Qwen/Qwen3-8B,cnndm,14,24,128,0.197188
Qwen/Qwen3-8B,cnndm,14,24,512,0.095522
Qwen/Qwen3-8B,cnndm,14,24,2048,0.019443
Qwen/Qwen3-8B,cnndm,14,25,128,0.252084
Qwen/Qwen3-8B,cnndm,14,25,512,0.123056
Qwen/Qwen3-8B,cnndm,14,25,2048,0.024817
Qwen/Qwen3-8B,cnndm,14,26,128,0.046682
Qwen/Qwen3-8B,cnndm,14,26,512,0.025122
Qwen/Qwen3-8B,cnndm,14,26,2048,0.003845
Qwen/Qwen3-8B,cnndm,14,27,128,0.209051
Qwen/Qwen3-8B,cnndm,14,27,512,0.090591
Qwen/Qwen3-8B,cnndm,14,27,2048,0.023562
Qwen/Qwen3-8B,cnndm,14,28,128,0.045049
Qwen/Qwen3-8B,cnndm,14,28,512,0.027297
Qwen/Qwen3-8B,cnndm,14,28,2048,0.005640
Qwen/Qwen3-8B,cnndm,14,29,128,0.051187
Qwen/Qwen3-8B,cnndm,14,29,512,0.030667
Qwen/Qwen3-8B,cnndm,14,29,2048,0.005538
Qwen/Qwen3-8B,cnndm,14,30,128,0.042553
Qwen/Qwen3-8B,cnndm,14,30,512,0.029549
Qwen/Qwen3-8B,cnndm,14,30,2048,0.007949
Qwen/Qwen3-8B,cnndm,14,31,128,0.113431
Qwen/Qwen3-8B,cnndm,14,31,512,0.048790
Qwen/Qwen3-8B,cnndm,14,31,2048,0.008105
Qwen/Qwen3-8B,cnndm,15,0,128,0.552987
Qwen/Qwen3-8B,cnndm,15,0,512,0.276516
Qwen/Qwen3-8B,cnndm,15,0,2048,0.062629
Qwen/Qwen3-8B,cnndm,15,1,128,0.142485
Qwen/Qwen3-8B,cnndm,15,1,512,0.063323
Qwen/Qwen3-8B,cnndm,15,1,2048,0.020797
Qwen/Qwen3-8B,cnndm,15,2,128,0.559796
Qwen/Qwen3-8B,cnndm,15,2,512,0.259353
Qwen/Qwen3-8B,cnndm,15,2,2048,0.056976
Qwen/Qwen3-8B,cnndm,15,3,128,0.129177
Qwen/Qwen3-8B,cnndm,15,3,512,0.051121
Qwen/Qwen3-8B,cnndm,15,3,2048,0.015097
Qwen/Qwen3-8B,cnndm,15,4,128,0.197260
Qwen/Qwen3-8B,cnndm,15,4,512,0.088835
Qwen/Qwen3-8B,cnndm,15,4,2048,0.023143
Qwen/Qwen3-8B,cnndm,15,5,128,0.140205
Qwen/Qwen3-8B,cnndm,15,5,512,0.063009
Qwen/Qwen3-8B,cnndm,15,5,2048,0.014299
Qwen/Qwen3-8B,cnndm,15,6,128,0.077416
Qwen/Qwen3-8B,cnndm,15,6,512,0.037183
Qwen/Qwen3-8B,cnndm,15,6,2048,0.010417
Qwen/Qwen3-8B,cnndm,15,7,128,0.137882
Qwen/Qwen3-8B,cnndm,15,7,512,0.053611
Qwen/Qwen3-8B,cnndm,15,7,2048,0.016154
Qwen/Qwen3-8B,cnndm,15,8,128,0.513488
Qwen/Qwen3-8B,cnndm,15,8,512,0.281210
Qwen/Qwen3-8B,cnndm,15,8,2048,0.086875
Qwen/Qwen3-8B,cnndm,15,9,128,0.399521
Qwen/Qwen3-8B,cnndm,15,9,512,0.171581
Qwen/Qwen3-8B,cnndm,15,9,2048,0.045032
Qwen/Qwen3-8B,cnndm,15,10,128,0.186539
Qwen/Qwen3-8B,cnndm,15,10,512,0.105480
Qwen/Qwen3-8B,cnndm,15,10,2048,0.028495
Qwen/Qwen3-8B,cnndm,15,11,128,0.403219
Qwen/Qwen3-8B,cnndm,15,11,512,0.258477
Qwen/Qwen3-8B,cnndm,15,11,2048,0.086416
Qwen/Qwen3-8B,cnndm,15,12,128,0.150434
Qwen/Qwen3-8B,cnndm,15,12,512,0.051129
Qwen/Qwen3-8B,cnndm,15,12,2048,0.008997
Qwen/Qwen3-8B,cnndm,15,13,128,0.166402
Qwen/Qwen3-8B,cnndm,15,13,512,0.078196
Qwen/Qwen3-8B,cnndm,15,13,2048,0.029020
Qwen/Qwen3-8B,cnndm,15,14,128,0.072482
Qwen/Qwen3-8B,cnndm,15,14,512,0.034143
Qwen/Qwen3-8B,cnndm,15,14,2048,0.008861
Qwen/Qwen3-8B,cnndm,15,15,128,0.256992
Qwen/Qwen3-8B,cnndm,15,15,512,0.107610
Qwen/Qwen3-8B,cnndm,15,15,2048,0.022002
Qwen/Qwen3-8B,cnndm,15,16,128,0.268013
Qwen/Qwen3-8B,cnndm,15,16,512,0.113394
Qwen/Qwen3-8B,cnndm,15,16,2048,0.023513
Qwen/Qwen3-8B,cnndm,15,17,128,0.269948
Qwen/Qwen3-8B,cnndm,15,17,512,0.092981
Qwen/Qwen3-8B,cnndm,15,17,2048,0.011180
Qwen/Qwen3-8B,cnndm,15,18,128,0.056233
Qwen/Qwen3-8B,cnndm,15,18,512,0.022323
Qwen/Qwen3-8B,cnndm,15,18,2048,0.003773
Qwen/Qwen3-8B,cnndm,15,19,128,0.215463
Qwen/Qwen3-8B,cnndm,15,19,512,0.078352
Qwen/Qwen3-8B,cnndm,15,19,2048,0.010770
Qwen/Qwen3-8B,cnndm,15,20,128,0.054790
Qwen/Qwen3-8B,cnndm,15,20,512,0.035972
Qwen/Qwen3-8B,cnndm,15,20,2048,0.005681
Qwen/Qwen3-8B,cnndm,15,21,128,0.037361
Qwen/Qwen3-8B,cnndm,15,21,512,0.028415
Qwen/Qwen3-8B,cnndm,15,21,2048,0.006449
Qwen/Qwen3-8B,cnndm,15,22,128,0.021606
Qwen/Qwen3-8B,cnndm,15,22,512,0.014036
Qwen/Qwen3-8B,cnndm,15,22,2048,0.003419
Qwen/Qwen3-8B,cnndm,15,23,128,0.024984
Qwen/Qwen3-8B,cnndm,15,23,512,0.016967
Qwen/Qwen3-8B,cnndm,15,23,2048,0.002883
Qwen/Qwen3-8B,cnndm,15,24,128,0.321168
Qwen/Qwen3-8B,cnndm,15,24,512,0.098083
Qwen/Qwen3-8B,cnndm,15,24,2048,0.008293
Qwen/Qwen3-8B,cnndm,15,25,128,0.039159
Qwen/Qwen3-8B,cnndm,15,25,512,0.014498
Qwen/Qwen3-8B,cnndm,15,25,2048,0.004609
Qwen/Qwen3-8B,cnndm,15,26,128,0.035290
Qwen/Qwen3-8B,cnndm,15,26,512,0.019564
Qwen/Qwen3-8B,cnndm,15,26,2048,0.006059
Qwen/Qwen3-8B,cnndm,15,27,128,0.020390
Qwen/Qwen3-8B,cnndm,15,27,512,0.009682
Qwen/Qwen3-8B,cnndm,15,27,2048,0.002629
Qwen/Qwen3-8B,cnndm,15,28,128,0.037528
Qwen/Qwen3-8B,cnndm,15,28,512,0.023524
Qwen/Qwen3-8B,cnndm,15,28,2048,0.006295
Qwen/Qwen3-8B,cnndm,15,29,128,0.373309
Qwen/Qwen3-8B,cnndm,15,29,512,0.158784
Qwen/Qwen3-8B,cnndm,15,29,2048,0.029216
Qwen/Qwen3-8B,cnndm,15,30,128,0.094287
Qwen/Qwen3-8B,cnndm,15,30,512,0.039890
Qwen/Qwen3-8B,cnndm,15,30,2048,0.008984
Qwen/Qwen3-8B,cnndm,15,31,128,0.064398
Qwen/Qwen3-8B,cnndm,15,31,512,0.027389
Qwen/Qwen3-8B,cnndm,15,31,2048,0.007564
Qwen/Qwen3-8B,cnndm,16,0,128,0.262738
Qwen/Qwen3-8B,cnndm,16,0,512,0.097992
Qwen/Qwen3-8B,cnndm,16,0,2048,0.023365
Qwen/Qwen3-8B,cnndm,16,1,128,0.289864
Qwen/Qwen3-8B,cnndm,16,1,512,0.129668
Qwen/Qwen3-8B,cnndm,16,1,2048,0.035819
Qwen/Qwen3-8B,cnndm,16,2,128,0.154467
Qwen/Qwen3-8B,cnndm,16,2,512,0.063562
Qwen/Qwen3-8B,cnndm,16,2,2048,0.018826
Qwen/Qwen3-8B,cnndm,16,3,128,0.157048
Qwen/Qwen3-8B,cnndm,16,3,512,0.063113
Qwen/Qwen3-8B,cnndm,16,3,2048,0.015502
Qwen/Qwen3-8B,cnndm,16,4,128,0.077798
Qwen/Qwen3-8B,cnndm,16,4,512,0.034708
Qwen/Qwen3-8B,cnndm,16,4,2048,0.009408
Qwen/Qwen3-8B,cnndm,16,5,128,0.112441
Qwen/Qwen3-8B,cnndm,16,5,512,0.049554
Qwen/Qwen3-8B,cnndm,16,5,2048,0.014457
Qwen/Qwen3-8B,cnndm,16,6,128,0.117807
Qwen/Qwen3-8B,cnndm,16,6,512,0.053334
Qwen/Qwen3-8B,cnndm,16,6,2048,0.015524
Qwen/Qwen3-8B,cnndm,16,7,128,0.233898
Qwen/Qwen3-8B,cnndm,16,7,512,0.093638
Qwen/Qwen3-8B,cnndm,16,7,2048,0.022539
Qwen/Qwen3-8B,cnndm,16,8,128,0.035340
Qwen/Qwen3-8B,cnndm,16,8,512,0.012831
Qwen/Qwen3-8B,cnndm,16,8,2048,0.004617
Qwen/Qwen3-8B,cnndm,16,9,128,0.101404
Qwen/Qwen3-8B,cnndm,16,9,512,0.028346
Qwen/Qwen3-8B,cnndm,16,9,2048,0.004530
Qwen/Qwen3-8B,cnndm,16,10,128,0.180173
Qwen/Qwen3-8B,cnndm,16,10,512,0.060914
Qwen/Qwen3-8B,cnndm,16,10,2048,0.007205
Qwen/Qwen3-8B,cnndm,16,11,128,0.023279
Qwen/Qwen3-8B,cnndm,16,11,512,0.014192
Qwen/Qwen3-8B,cnndm,16,11,2048,0.006989
Qwen/Qwen3-8B,cnndm,16,12,128,0.236845
Qwen/Qwen3-8B,cnndm,16,12,512,0.114699
Qwen/Qwen3-8B,cnndm,16,12,2048,0.029978
Qwen/Qwen3-8B,cnndm,16,13,128,0.209566
Qwen/Qwen3-8B,cnndm,16,13,512,0.098698
Qwen/Qwen3-8B,cnndm,16,13,2048,0.024340
Qwen/Qwen3-8B,cnndm,16,14,128,0.114962
Qwen/Qwen3-8B,cnndm,16,14,512,0.045858
Qwen/Qwen3-8B,cnndm,16,14,2048,0.013026
Qwen/Qwen3-8B,cnndm,16,15,128,0.308901
Qwen/Qwen3-8B,cnndm,16,15,512,0.165159
Qwen/Qwen3-8B,cnndm,16,15,2048,0.044991
Qwen/Qwen3-8B,cnndm,16,16,128,0.209862
Qwen/Qwen3-8B,cnndm,16,16,512,0.085395
Qwen/Qwen3-8B,cnndm,16,16,2048,0.020594
Qwen/Qwen3-8B,cnndm,16,17,128,0.181819
Qwen/Qwen3-8B,cnndm,16,17,512,0.071928
Qwen/Qwen3-8B,cnndm,16,17,2048,0.018352
Qwen/Qwen3-8B,cnndm,16,18,128,0.207773
Qwen/Qwen3-8B,cnndm,16,18,512,0.081755
Qwen/Qwen3-8B,cnndm,16,18,2048,0.020207
Qwen/Qwen3-8B,cnndm,16,19,128,0.188948
Qwen/Qwen3-8B,cnndm,16,19,512,0.072181
Qwen/Qwen3-8B,cnndm,16,19,2048,0.019029
Qwen/Qwen3-8B,cnndm,16,20,128,0.156160
Qwen/Qwen3-8B,cnndm,16,20,512,0.099648
Qwen/Qwen3-8B,cnndm,16,20,2048,0.033970
Qwen/Qwen3-8B,cnndm,16,21,128,0.081549
Qwen/Qwen3-8B,cnndm,16,21,512,0.050566
Qwen/Qwen3-8B,cnndm,16,21,2048,0.018052
Qwen/Qwen3-8B,cnndm,16,22,128,0.154028
Qwen/Qwen3-8B,cnndm,16,22,512,0.074992
Qwen/Qwen3-8B,cnndm,16,22,2048,0.021517
Qwen/Qwen3-8B,cnndm,16,23,128,0.155251
Qwen/Qwen3-8B,cnndm,16,23,512,0.069056
Qwen/Qwen3-8B,cnndm,16,23,2048,0.020348
Qwen/Qwen3-8B,cnndm,16,24,128,0.430471
Qwen/Qwen3-8B,cnndm,16,24,512,0.209688
Qwen/Qwen3-8B,cnndm,16,24,2048,0.055205
Qwen/Qwen3-8B,cnndm,16,25,128,0.123840
Qwen/Qwen3-8B,cnndm,16,25,512,0.046327
Qwen/Qwen3-8B,cnndm,16,25,2048,0.012401
Qwen/Qwen3-8B,cnndm,16,26,128,0.441761
Qwen/Qwen3-8B,cnndm,16,26,512,0.177374
Qwen/Qwen3-8B,cnndm,16,26,2048,0.035046
Qwen/Qwen3-8B,cnndm,16,27,128,0.037734
Qwen/Qwen3-8B,cnndm,16,27,512,0.027025
Qwen/Qwen3-8B,cnndm,16,27,2048,0.012189
Qwen/Qwen3-8B,cnndm,16,28,128,0.271298
Qwen/Qwen3-8B,cnndm,16,28,512,0.104231
Qwen/Qwen3-8B,cnndm,16,28,2048,0.024954
Qwen/Qwen3-8B,cnndm,16,29,128,0.223619
Qwen/Qwen3-8B,cnndm,16,29,512,0.083614
Qwen/Qwen3-8B,cnndm,16,29,2048,0.021222
Qwen/Qwen3-8B,cnndm,16,30,128,0.218443
Qwen/Qwen3-8B,cnndm,16,30,512,0.088677
Qwen/Qwen3-8B,cnndm,16,30,2048,0.021419
Qwen/Qwen3-8B,cnndm,16,31,128,0.236169
Qwen/Qwen3-8B,cnndm,16,31,512,0.085025
Qwen/Qwen3-8B,cnndm,16,31,2048,0.020386
Qwen/Qwen3-8B,cnndm,17,0,128,0.271370
Qwen/Qwen3-8B,cnndm,17,0,512,0.186529
Qwen/Qwen3-8B,cnndm,17,0,2048,0.061207
Qwen/Qwen3-8B,cnndm,17,1,128,0.222784
Qwen/Qwen3-8B,cnndm,17,1,512,0.115106
Qwen/Qwen3-8B,cnndm,17,1,2048,0.034833
Qwen/Qwen3-8B,cnndm,17,2,128,0.187096
Qwen/Qwen3-8B,cnndm,17,2,512,0.081428
Qwen/Qwen3-8B,cnndm,17,2,2048,0.020803
Qwen/Qwen3-8B,cnndm,17,3,128,0.144600
Qwen/Qwen3-8B,cnndm,17,3,512,0.072193
Qwen/Qwen3-8B,cnndm,17,3,2048,0.025901
Qwen/Qwen3-8B,cnndm,17,4,128,0.371166
Qwen/Qwen3-8B,cnndm,17,4,512,0.142888
Qwen/Qwen3-8B,cnndm,17,4,2048,0.033472
Qwen/Qwen3-8B,cnndm,17,5,128,0.276614
Qwen/Qwen3-8B,cnndm,17,5,512,0.106384
Qwen/Qwen3-8B,cnndm,17,5,2048,0.026675
Qwen/Qwen3-8B,cnndm,17,6,128,0.145275
Qwen/Qwen3-8B,cnndm,17,6,512,0.046337
Qwen/Qwen3-8B,cnndm,17,6,2048,0.013040
Qwen/Qwen3-8B,cnndm,17,7,128,0.355156
Qwen/Qwen3-8B,cnndm,17,7,512,0.151615
Qwen/Qwen3-8B,cnndm,17,7,2048,0.039521
Qwen/Qwen3-8B,cnndm,17,8,128,0.455290
Qwen/Qwen3-8B,cnndm,17,8,512,0.288747
Qwen/Qwen3-8B,cnndm,17,8,2048,0.077126
Qwen/Qwen3-8B,cnndm,17,9,128,0.250552
Qwen/Qwen3-8B,cnndm,17,9,512,0.173693
Qwen/Qwen3-8B,cnndm,17,9,2048,0.060774
Qwen/Qwen3-8B,cnndm,17,10,128,0.523384
Qwen/Qwen3-8B,cnndm,17,10,512,0.298233
Qwen/Qwen3-8B,cnndm,17,10,2048,0.071387
Qwen/Qwen3-8B,cnndm,17,11,128,0.335086
Qwen/Qwen3-8B,cnndm,17,11,512,0.218007
Qwen/Qwen3-8B,cnndm,17,11,2048,0.062448
Qwen/Qwen3-8B,cnndm,17,12,128,0.142485
Qwen/Qwen3-8B,cnndm,17,12,512,0.063510
Qwen/Qwen3-8B,cnndm,17,12,2048,0.016675
Qwen/Qwen3-8B,cnndm,17,13,128,0.109940
Qwen/Qwen3-8B,cnndm,17,13,512,0.048858
Qwen/Qwen3-8B,cnndm,17,13,2048,0.015397
Qwen/Qwen3-8B,cnndm,17,14,128,0.164507
Qwen/Qwen3-8B,cnndm,17,14,512,0.078580
Qwen/Qwen3-8B,cnndm,17,14,2048,0.020424
Qwen/Qwen3-8B,cnndm,17,15,128,0.192234
Qwen/Qwen3-8B,cnndm,17,15,512,0.095341
Qwen/Qwen3-8B,cnndm,17,15,2048,0.030315
Qwen/Qwen3-8B,cnndm,17,16,128,0.335072
Qwen/Qwen3-8B,cnndm,17,16,512,0.138570
Qwen/Qwen3-8B,cnndm,17,16,2048,0.031067
Qwen/Qwen3-8B,cnndm,17,17,128,0.267562
Qwen/Qwen3-8B,cnndm,17,17,512,0.113330
Qwen/Qwen3-8B,cnndm,17,17,2048,0.030863
Qwen/Qwen3-8B,cnndm,17,18,128,0.486254
Qwen/Qwen3-8B,cnndm,17,18,512,0.241879
Qwen/Qwen3-8B,cnndm,17,18,2048,0.045333
Qwen/Qwen3-8B,cnndm,17,19,128,0.339456
Qwen/Qwen3-8B,cnndm,17,19,512,0.153830
Qwen/Qwen3-8B,cnndm,17,19,2048,0.037918
Qwen/Qwen3-8B,cnndm,17,20,128,0.317694
Qwen/Qwen3-8B,cnndm,17,20,512,0.182615
Qwen/Qwen3-8B,cnndm,17,20,2048,0.057496
Qwen/Qwen3-8B,cnndm,17,21,128,0.291887
Qwen/Qwen3-8B,cnndm,17,21,512,0.176864
Qwen/Qwen3-8B,cnndm,17,21,2048,0.055345
Qwen/Qwen3-8B,cnndm,17,22,128,0.349850
Qwen/Qwen3-8B,cnndm,17,22,512,0.196430
Qwen/Qwen3-8B,cnndm,17,22,2048,0.055866
Qwen/Qwen3-8B,cnndm,17,23,128,0.152556
Qwen/Qwen3-8B,cnndm,17,23,512,0.097188
Qwen/Qwen3-8B,cnndm,17,23,2048,0.033927
Qwen/Qwen3-8B,cnndm,17,24,128,0.438030
Qwen/Qwen3-8B,cnndm,17,24,512,0.188949
Qwen/Qwen3-8B,cnndm,17,24,2048,0.048461
Qwen/Qwen3-8B,cnndm,17,25,128,0.350377
Qwen/Qwen3-8B,cnndm,17,25,512,0.174065
Qwen/Qwen3-8B,cnndm,17,25,2048,0.049897
Qwen/Qwen3-8B,cnndm,17,26,128,0.368410
Qwen/Qwen3-8B,cnndm,17,26,512,0.142141
Qwen/Qwen3-8B,cnndm,17,26,2048,0.028350
Qwen/Qwen3-8B,cnndm,17,27,128,0.350653
Qwen/Qwen3-8B,cnndm,17,27,512,0.147313
Qwen/Qwen3-8B,cnndm,17,27,2048,0.037871
Qwen/Qwen3-8B,cnndm,17,28,128,0.062735
Qwen/Qwen3-8B,cnndm,17,28,512,0.034634
Qwen/Qwen3-8B,cnndm,17,28,2048,0.013525
Qwen/Qwen3-8B,cnndm,17,29,128,0.117381
Qwen/Qwen3-8B,cnndm,17,29,512,0.054353
Qwen/Qwen3-8B,cnndm,17,29,2048,0.016630
Qwen/Qwen3-8B,cnndm,17,30,128,0.083043
Qwen/Qwen3-8B,cnndm,17,30,512,0.057598
Qwen/Qwen3-8B,cnndm,17,30,2048,0.021938
Qwen/Qwen3-8B,cnndm,17,31,128,0.115282
Qwen/Qwen3-8B,cnndm,17,31,512,0.059701
Qwen/Qwen3-8B,cnndm,17,31,2048,0.018604
Qwen/Qwen3-8B,cnndm,18,0,128,0.058697
Qwen/Qwen3-8B,cnndm,18,0,512,0.025277
Qwen/Qwen3-8B,cnndm,18,0,2048,0.005755
Qwen/Qwen3-8B,cnndm,18,1,128,0.125771
Qwen/Qwen3-8B,cnndm,18,1,512,0.064559
Qwen/Qwen3-8B,cnndm,18,1,2048,0.013038
Qwen/Qwen3-8B,cnndm,18,2,128,0.059779
Qwen/Qwen3-8B,cnndm,18,2,512,0.043145
Qwen/Qwen3-8B,cnndm,18,2,2048,0.013594
Qwen/Qwen3-8B,cnndm,18,3,128,0.055846
Qwen/Qwen3-8B,cnndm,18,3,512,0.045815
Qwen/Qwen3-8B,cnndm,18,3,2048,0.013618
Qwen/Qwen3-8B,cnndm,18,4,128,0.233640
Qwen/Qwen3-8B,cnndm,18,4,512,0.117188
Qwen/Qwen3-8B,cnndm,18,4,2048,0.031140
Qwen/Qwen3-8B,cnndm,18,5,128,0.222554
Qwen/Qwen3-8B,cnndm,18,5,512,0.106891
Qwen/Qwen3-8B,cnndm,18,5,2048,0.033774
Qwen/Qwen3-8B,cnndm,18,6,128,0.154793
Qwen/Qwen3-8B,cnndm,18,6,512,0.091604
Qwen/Qwen3-8B,cnndm,18,6,2048,0.029816
Qwen/Qwen3-8B,cnndm,18,7,128,0.284203
Qwen/Qwen3-8B,cnndm,18,7,512,0.114654
Qwen/Qwen3-8B,cnndm,18,7,2048,0.024616
Qwen/Qwen3-8B,cnndm,18,8,128,0.269750
Qwen/Qwen3-8B,cnndm,18,8,512,0.119967
Qwen/Qwen3-8B,cnndm,18,8,2048,0.031561
Qwen/Qwen3-8B,cnndm,18,9,128,0.222046
Qwen/Qwen3-8B,cnndm,18,9,512,0.088381
Qwen/Qwen3-8B,cnndm,18,9,2048,0.019414
Qwen/Qwen3-8B,cnndm,18,10,128,0.232942
Qwen/Qwen3-8B,cnndm,18,10,512,0.104120
Qwen/Qwen3-8B,cnndm,18,10,2048,0.028495
Qwen/Qwen3-8B,cnndm,18,11,128,0.331782
Qwen/Qwen3-8B,cnndm,18,11,512,0.167739
Qwen/Qwen3-8B,cnndm,18,11,2048,0.048385
Qwen/Qwen3-8B,cnndm,18,12,128,0.302650
Qwen/Qwen3-8B,cnndm,18,12,512,0.133930
Qwen/Qwen3-8B,cnndm,18,12,2048,0.037187
Qwen/Qwen3-8B,cnndm,18,13,128,0.409781
Qwen/Qwen3-8B,cnndm,18,13,512,0.191043
Qwen/Qwen3-8B,cnndm,18,13,2048,0.043235
Qwen/Qwen3-8B,cnndm,18,14,128,0.339632
Qwen/Qwen3-8B,cnndm,18,14,512,0.151426
Qwen/Qwen3-8B,cnndm,18,14,2048,0.041199
Qwen/Qwen3-8B,cnndm,18,15,128,0.279394
Qwen/Qwen3-8B,cnndm,18,15,512,0.132183
Qwen/Qwen3-8B,cnndm,18,15,2048,0.039573
Qwen/Qwen3-8B,cnndm,18,16,128,0.283838
Qwen/Qwen3-8B,cnndm,18,16,512,0.133687
Qwen/Qwen3-8B,cnndm,18,16,2048,0.034624
Qwen/Qwen3-8B,cnndm,18,17,128,0.187457
Qwen/Qwen3-8B,cnndm,18,17,512,0.115766
Qwen/Qwen3-8B,cnndm,18,17,2048,0.040526
Qwen/Qwen3-8B,cnndm,18,18,128,0.222957
Qwen/Qwen3-8B,cnndm,18,18,512,0.108615
Qwen/Qwen3-8B,cnndm,18,18,2048,0.033254
Qwen/Qwen3-8B,cnndm,18,19,128,0.253646
Qwen/Qwen3-8B,cnndm,18,19,512,0.114249
Qwen/Qwen3-8B,cnndm,18,19,2048,0.032795
Qwen/Qwen3-8B,cnndm,18,20,128,0.206150
Qwen/Qwen3-8B,cnndm,18,20,512,0.099172
Qwen/Qwen3-8B,cnndm,18,20,2048,0.027935
Qwen/Qwen3-8B,cnndm,18,21,128,0.273580
Qwen/Qwen3-8B,cnndm,18,21,512,0.092613
Qwen/Qwen3-8B,cnndm,18,21,2048,0.022261
Qwen/Qwen3-8B,cnndm,18,22,128,0.376257
Qwen/Qwen3-8B,cnndm,18,22,512,0.165023
Qwen/Qwen3-8B,cnndm,18,22,2048,0.041105
Qwen/Qwen3-8B,cnndm,18,23,128,0.421020
Qwen/Qwen3-8B,cnndm,18,23,512,0.212854
Qwen/Qwen3-8B,cnndm,18,23,2048,0.059485
Qwen/Qwen3-8B,cnndm,18,24,128,0.212131
Qwen/Qwen3-8B,cnndm,18,24,512,0.087513
Qwen/Qwen3-8B,cnndm,18,24,2048,0.021470
Qwen/Qwen3-8B,cnndm,18,25,128,0.240077
Qwen/Qwen3-8B,cnndm,18,25,512,0.107699
Qwen/Qwen3-8B,cnndm,18,25,2048,0.026595
Qwen/Qwen3-8B,cnndm,18,26,128,0.246982
Qwen/Qwen3-8B,cnndm,18,26,512,0.108084
Qwen/Qwen3-8B,cnndm,18,26,2048,0.027805
Qwen/Qwen3-8B,cnndm,18,27,128,0.246677
Qwen/Qwen3-8B,cnndm,18,27,512,0.108964
Qwen/Qwen3-8B,cnndm,18,27,2048,0.028031
Qwen/Qwen3-8B,cnndm,18,28,128,0.216730
Qwen/Qwen3-8B,cnndm,18,28,512,0.092058
Qwen/Qwen3-8B,cnndm,18,28,2048,0.024085
Qwen/Qwen3-8B,cnndm,18,29,128,0.343250
Qwen/Qwen3-8B,cnndm,18,29,512,0.114544
Qwen/Qwen3-8B,cnndm,18,29,2048,0.022899
Qwen/Qwen3-8B,cnndm,18,30,128,0.243747
Qwen/Qwen3-8B,cnndm,18,30,512,0.109534
Qwen/Qwen3-8B,cnndm,18,30,2048,0.032565
Qwen/Qwen3-8B,cnndm,18,31,128,0.308435
Qwen/Qwen3-8B,cnndm,18,31,512,0.136892
Qwen/Qwen3-8B,cnndm,18,31,2048,0.035662
Qwen/Qwen3-8B,cnndm,19,0,128,0.274721
Qwen/Qwen3-8B,cnndm,19,0,512,0.146308
Qwen/Qwen3-8B,cnndm,19,0,2048,0.044381
Qwen/Qwen3-8B,cnndm,19,1,128,0.191470
Qwen/Qwen3-8B,cnndm,19,1,512,0.115945
Qwen/Qwen3-8B,cnndm,19,1,2048,0.041775
Qwen/Qwen3-8B,cnndm,19,2,128,0.199170
Qwen/Qwen3-8B,cnndm,19,2,512,0.106477
Qwen/Qwen3-8B,cnndm,19,2,2048,0.031151
Qwen/Qwen3-8B,cnndm,19,3,128,0.253146
Qwen/Qwen3-8B,cnndm,19,3,512,0.115510
Qwen/Qwen3-8B,cnndm,19,3,2048,0.031720
Qwen/Qwen3-8B,cnndm,19,4,128,0.359283
