model,refs,layer,head,window,beyond_mass
Qwen/Qwen3-8B,cnndm,10,23,128,0.334318
Qwen/Qwen3-8B,cnndm,10,23,512,0.188352
Qwen/Qwen3-8B,cnndm,10,23,2048,0.089451
Qwen/Qwen3-8B,cnndm,10,23,4096,0.042302
Qwen/Qwen3-8B,cnndm,10,24,128,0.331471
Qwen/Qwen3-8B,cnndm,10,24,512,0.188887
Qwen/Qwen3-8B,cnndm,10,24,2048,0.090354
Qwen/Qwen3-8B,cnndm,10,24,4096,0.049916
Qwen/Qwen3-8B,cnndm,10,25,128,0.089831
Qwen/Qwen3-8B,cnndm,10,25,512,0.039146
Qwen/Qwen3-8B,cnndm,10,25,2048,0.015673
Qwen/Qwen3-8B,cnndm,10,25,4096,0.008603
Qwen/Qwen3-8B,cnndm,10,26,128,0.328700
Qwen/Qwen3-8B,cnndm,10,26,512,0.186015
Qwen/Qwen3-8B,cnndm,10,26,2048,0.082967
Qwen/Qwen3-8B,cnndm,10,26,4096,0.046490
Qwen/Qwen3-8B,cnndm,10,27,128,0.169245
Qwen/Qwen3-8B,cnndm,10,27,512,0.065069
Qwen/Qwen3-8B,cnndm,10,27,2048,0.022457
Qwen/Qwen3-8B,cnndm,10,27,4096,0.013333
Qwen/Qwen3-8B,cnndm,10,28,128,0.075142
Qwen/Qwen3-8B,cnndm,10,28,512,0.031627
Qwen/Qwen3-8B,cnndm,10,28,2048,0.009441
Qwen/Qwen3-8B,cnndm,10,28,4096,0.003439
Qwen/Qwen3-8B,cnndm,10,29,128,0.253461
Qwen/Qwen3-8B,cnndm,10,29,512,0.099990
Qwen/Qwen3-8B,cnndm,10,29,2048,0.030295
Qwen/Qwen3-8B,cnndm,10,29,4096,0.016216
Qwen/Qwen3-8B,cnndm,10,30,128,0.086294
Qwen/Qwen3-8B,cnndm,10,30,512,0.040412
Qwen/Qwen3-8B,cnndm,10,30,2048,0.013698
Qwen/Qwen3-8B,cnndm,10,30,4096,0.006635
Qwen/Qwen3-8B,cnndm,10,31,128,0.039762
Qwen/Qwen3-8B,cnndm,10,31,512,0.018533
Qwen/Qwen3-8B,cnndm,10,31,2048,0.007729
Qwen/Qwen3-8B,cnndm,10,31,4096,0.003358
Qwen/Qwen3-8B,cnndm,11,0,128,0.186507
Qwen/Qwen3-8B,cnndm,11,0,512,0.070846
Qwen/Qwen3-8B,cnndm,11,0,2048,0.023305
Qwen/Qwen3-8B,cnndm,11,0,4096,0.015365
Qwen/Qwen3-8B,cnndm,11,1,128,0.184915
Qwen/Qwen3-8B,cnndm,11,1,512,0.099165
Qwen/Qwen3-8B,cnndm,11,1,2048,0.039179
Qwen/Qwen3-8B,cnndm,11,1,4096,0.027794
Qwen/Qwen3-8B,cnndm,11,2,128,0.133350
Qwen/Qwen3-8B,cnndm,11,2,512,0.062648
Qwen/Qwen3-8B,cnndm,11,2,2048,0.026911
Qwen/Qwen3-8B,cnndm,11,2,4096,0.021872
Qwen/Qwen3-8B,cnndm,11,3,128,0.471831
Qwen/Qwen3-8B,cnndm,11,3,512,0.214092
Qwen/Qwen3-8B,cnndm,11,3,2048,0.077374
Qwen/Qwen3-8B,cnndm,11,3,4096,0.044471
Qwen/Qwen3-8B,cnndm,11,4,128,0.208715
Qwen/Qwen3-8B,cnndm,11,4,512,0.112857
Qwen/Qwen3-8B,cnndm,11,4,2048,0.056301
Qwen/Qwen3-8B,cnndm,11,4,4096,0.035339
Qwen/Qwen3-8B,cnndm,11,5,128,0.073570
Qwen/Qwen3-8B,cnndm,11,5,512,0.041954
Qwen/Qwen3-8B,cnndm,11,5,2048,0.025083
Qwen/Qwen3-8B,cnndm,11,5,4096,0.020099
Qwen/Qwen3-8B,cnndm,11,6,128,0.075234
Qwen/Qwen3-8B,cnndm,11,6,512,0.039084
Qwen/Qwen3-8B,cnndm,11,6,2048,0.018296
Qwen/Qwen3-8B,cnndm,11,6,4096,0.013034
Qwen/Qwen3-8B,cnndm,11,7,128,0.051961
Qwen/Qwen3-8B,cnndm,11,7,512,0.027880
Qwen/Qwen3-8B,cnndm,11,7,2048,0.014768
Qwen/Qwen3-8B,cnndm,11,7,4096,0.011163
Qwen/Qwen3-8B,cnndm,11,8,128,0.039227
Qwen/Qwen3-8B,cnndm,11,8,512,0.029076
Qwen/Qwen3-8B,cnndm,11,8,2048,0.021758
Qwen/Qwen3-8B,cnndm,11,8,4096,0.016395
Qwen/Qwen3-8B,cnndm,11,9,128,0.220683
Qwen/Qwen3-8B,cnndm,11,9,512,0.201435
Qwen/Qwen3-8B,cnndm,11,9,2048,0.083649
Qwen/Qwen3-8B,cnndm,11,9,4096,0.019563
Qwen/Qwen3-8B,cnndm,11,10,128,0.202749
Qwen/Qwen3-8B,cnndm,11,10,512,0.037844
Qwen/Qwen3-8B,cnndm,11,10,2048,0.007433
Qwen/Qwen3-8B,cnndm,11,10,4096,0.005972
Qwen/Qwen3-8B,cnndm,11,11,128,0.083693
Qwen/Qwen3-8B,cnndm,11,11,512,0.044439
Qwen/Qwen3-8B,cnndm,11,11,2048,0.022451
Qwen/Qwen3-8B,cnndm,11,11,4096,0.015612
Qwen/Qwen3-8B,cnndm,11,12,128,0.265022
Qwen/Qwen3-8B,cnndm,11,12,512,0.128971
Qwen/Qwen3-8B,cnndm,11,12,2048,0.051957
Qwen/Qwen3-8B,cnndm,11,12,4096,0.037319
Qwen/Qwen3-8B,cnndm,11,13,128,0.158254
Qwen/Qwen3-8B,cnndm,11,13,512,0.079313
Qwen/Qwen3-8B,cnndm,11,13,2048,0.030106
Qwen/Qwen3-8B,cnndm,11,13,4096,0.012648
Qwen/Qwen3-8B,cnndm,11,14,128,0.341005
Qwen/Qwen3-8B,cnndm,11,14,512,0.141782
Qwen/Qwen3-8B,cnndm,11,14,2048,0.046894
Qwen/Qwen3-8B,cnndm,11,14,4096,0.030844
Qwen/Qwen3-8B,cnndm,11,15,128,0.078153
Qwen/Qwen3-8B,cnndm,11,15,512,0.032499
Qwen/Qwen3-8B,cnndm,11,15,2048,0.010775
Qwen/Qwen3-8B,cnndm,11,15,4096,0.010029
Qwen/Qwen3-8B,cnndm,11,16,128,0.129426
Qwen/Qwen3-8B,cnndm,11,16,512,0.051100
Qwen/Qwen3-8B,cnndm,11,16,2048,0.018170
Qwen/Qwen3-8B,cnndm,11,16,4096,0.011337
Qwen/Qwen3-8B,cnndm,11,17,128,0.079860
Qwen/Qwen3-8B,cnndm,11,17,512,0.042232
Qwen/Qwen3-8B,cnndm,11,17,2048,0.021353
Qwen/Qwen3-8B,cnndm,11,17,4096,0.017592
Qwen/Qwen3-8B,cnndm,11,18,128,0.101464
Qwen/Qwen3-8B,cnndm,11,18,512,0.039554
Qwen/Qwen3-8B,cnndm,11,18,2048,0.011611
Qwen/Qwen3-8B,cnndm,11,18,4096,0.005019
Qwen/Qwen3-8B,cnndm,11,19,128,0.037591
Qwen/Qwen3-8B,cnndm,11,19,512,0.017970
Qwen/Qwen3-8B,cnndm,11,19,2048,0.009233
Qwen/Qwen3-8B,cnndm,11,19,4096,0.006742
Qwen/Qwen3-8B,cnndm,11,20,128,0.039188
Qwen/Qwen3-8B,cnndm,11,20,512,0.019688
Qwen/Qwen3-8B,cnndm,11,20,2048,0.009444
Qwen/Qwen3-8B,cnndm,11,20,4096,0.007836
Qwen/Qwen3-8B,cnndm,11,21,128,0.051474
Qwen/Qwen3-8B,cnndm,11,21,512,0.027186
Qwen/Qwen3-8B,cnndm,11,21,2048,0.010104
Qwen/Qwen3-8B,cnndm,11,21,4096,0.007311
Qwen/Qwen3-8B,cnndm,11,22,128,0.039286
Qwen/Qwen3-8B,cnndm,11,22,512,0.018830
Qwen/Qwen3-8B,cnndm,11,22,2048,0.009349
Qwen/Qwen3-8B,cnndm,11,22,4096,0.008794
Qwen/Qwen3-8B,cnndm,11,23,128,0.033573
Qwen/Qwen3-8B,cnndm,11,23,512,0.018780
Qwen/Qwen3-8B,cnndm,11,23,2048,0.009463
Qwen/Qwen3-8B,cnndm,11,23,4096,0.007624
Qwen/Qwen3-8B,cnndm,11,24,128,0.159875
Qwen/Qwen3-8B,cnndm,11,24,512,0.064579
Qwen/Qwen3-8B,cnndm,11,24,2048,0.023277
Qwen/Qwen3-8B,cnndm,11,24,4096,0.015208
Qwen/Qwen3-8B,cnndm,11,25,128,0.093495
Qwen/Qwen3-8B,cnndm,11,25,512,0.054019
Qwen/Qwen3-8B,cnndm,11,25,2048,0.025311
Qwen/Qwen3-8B,cnndm,11,25,4096,0.014426
Qwen/Qwen3-8B,cnndm,11,26,128,0.145393
Qwen/Qwen3-8B,cnndm,11,26,512,0.049658
Qwen/Qwen3-8B,cnndm,11,26,2048,0.013782
Qwen/Qwen3-8B,cnndm,11,26,4096,0.009150
Qwen/Qwen3-8B,cnndm,11,27,128,0.152663
Qwen/Qwen3-8B,cnndm,11,27,512,0.073246
Qwen/Qwen3-8B,cnndm,11,27,2048,0.029967
Qwen/Qwen3-8B,cnndm,11,27,4096,0.018868
Qwen/Qwen3-8B,cnndm,11,28,128,0.103729
Qwen/Qwen3-8B,cnndm,11,28,512,0.049962
Qwen/Qwen3-8B,cnndm,11,28,2048,0.018187
Qwen/Qwen3-8B,cnndm,11,28,4096,0.010564
Qwen/Qwen3-8B,cnndm,11,29,128,0.142543
Qwen/Qwen3-8B,cnndm,11,29,512,0.050971
Qwen/Qwen3-8B,cnndm,11,29,2048,0.015904
Qwen/Qwen3-8B,cnndm,11,29,4096,0.010667
Qwen/Qwen3-8B,cnndm,11,30,128,0.033210
Qwen/Qwen3-8B,cnndm,11,30,512,0.018807
Qwen/Qwen3-8B,cnndm,11,30,2048,0.008628
Qwen/Qwen3-8B,cnndm,11,30,4096,0.004758
Qwen/Qwen3-8B,cnndm,11,31,128,0.071944
Qwen/Qwen3-8B,cnndm,11,31,512,0.030918
Qwen/Qwen3-8B,cnndm,11,31,2048,0.015134
Qwen/Qwen3-8B,cnndm,11,31,4096,0.008772
Qwen/Qwen3-8B,cnndm,12,0,128,0.038271
Qwen/Qwen3-8B,cnndm,12,0,512,0.027734
Qwen/Qwen3-8B,cnndm,12,0,2048,0.010560
Qwen/Qwen3-8B,cnndm,12,0,4096,0.008518
Qwen/Qwen3-8B,cnndm,12,1,128,0.075635
Qwen/Qwen3-8B,cnndm,12,1,512,0.040146
Qwen/Qwen3-8B,cnndm,12,1,2048,0.014489
Qwen/Qwen3-8B,cnndm,12,1,4096,0.010423
Qwen/Qwen3-8B,cnndm,12,2,128,0.030788
Qwen/Qwen3-8B,cnndm,12,2,512,0.023257
Qwen/Qwen3-8B,cnndm,12,2,2048,0.009967
Qwen/Qwen3-8B,cnndm,12,2,4096,0.009089
Qwen/Qwen3-8B,cnndm,12,3,128,0.465856
Qwen/Qwen3-8B,cnndm,12,3,512,0.293634
Qwen/Qwen3-8B,cnndm,12,3,2048,0.144493
Qwen/Qwen3-8B,cnndm,12,3,4096,0.069821
Qwen/Qwen3-8B,cnndm,12,4,128,0.117849
Qwen/Qwen3-8B,cnndm,12,4,512,0.051584
Qwen/Qwen3-8B,cnndm,12,4,2048,0.016642
Qwen/Qwen3-8B,cnndm,12,4,4096,0.013679
Qwen/Qwen3-8B,cnndm,12,5,128,0.073125
Qwen/Qwen3-8B,cnndm,12,5,512,0.037652
Qwen/Qwen3-8B,cnndm,12,5,2048,0.014514
Qwen/Qwen3-8B,cnndm,12,5,4096,0.012218
Qwen/Qwen3-8B,cnndm,12,6,128,0.072147
Qwen/Qwen3-8B,cnndm,12,6,512,0.035095
Qwen/Qwen3-8B,cnndm,12,6,2048,0.012554
Qwen/Qwen3-8B,cnndm,12,6,4096,0.011150
Qwen/Qwen3-8B,cnndm,12,7,128,0.111274
Qwen/Qwen3-8B,cnndm,12,7,512,0.055184
Qwen/Qwen3-8B,cnndm,12,7,2048,0.020397
Qwen/Qwen3-8B,cnndm,12,7,4096,0.015945
Qwen/Qwen3-8B,cnndm,12,8,128,0.129737
Qwen/Qwen3-8B,cnndm,12,8,512,0.063855
Qwen/Qwen3-8B,cnndm,12,8,2048,0.025797
Qwen/Qwen3-8B,cnndm,12,8,4096,0.014234
Qwen/Qwen3-8B,cnndm,12,9,128,0.140930
Qwen/Qwen3-8B,cnndm,12,9,512,0.058967
Qwen/Qwen3-8B,cnndm,12,9,2048,0.024811
Qwen/Qwen3-8B,cnndm,12,9,4096,0.015256
Qwen/Qwen3-8B,cnndm,12,10,128,0.191989
Qwen/Qwen3-8B,cnndm,12,10,512,0.068430
Qwen/Qwen3-8B,cnndm,12,10,2048,0.019884
Qwen/Qwen3-8B,cnndm,12,10,4096,0.011392
Qwen/Qwen3-8B,cnndm,12,11,128,0.076534
Qwen/Qwen3-8B,cnndm,12,11,512,0.032701
Qwen/Qwen3-8B,cnndm,12,11,2048,0.011926
Qwen/Qwen3-8B,cnndm,12,11,4096,0.007772
Qwen/Qwen3-8B,cnndm,12,12,128,0.142450
Qwen/Qwen3-8B,cnndm,12,12,512,0.054734
Qwen/Qwen3-8B,cnndm,12,12,2048,0.016125
Qwen/Qwen3-8B,cnndm,12,12,4096,0.011763
Qwen/Qwen3-8B,cnndm,12,13,128,0.142213
Qwen/Qwen3-8B,cnndm,12,13,512,0.065102
Qwen/Qwen3-8B,cnndm,12,13,2048,0.022140
Qwen/Qwen3-8B,cnndm,12,13,4096,0.017085
Qwen/Qwen3-8B,cnndm,12,14,128,0.120697
Qwen/Qwen3-8B,cnndm,12,14,512,0.057166
Qwen/Qwen3-8B,cnndm,12,14,2048,0.019015
Qwen/Qwen3-8B,cnndm,12,14,4096,0.014716
Qwen/Qwen3-8B,cnndm,12,15,128,0.093336
Qwen/Qwen3-8B,cnndm,12,15,512,0.040977
Qwen/Qwen3-8B,cnndm,12,15,2048,0.014422
Qwen/Qwen3-8B,cnndm,12,15,4096,0.010921
Qwen/Qwen3-8B,cnndm,12,16,128,0.063937
Qwen/Qwen3-8B,cnndm,12,16,512,0.028575
Qwen/Qwen3-8B,cnndm,12,16,2048,0.011036
Qwen/Qwen3-8B,cnndm,12,16,4096,0.010299
Qwen/Qwen3-8B,cnndm,12,17,128,0.674795
Qwen/Qwen3-8B,cnndm,12,17,512,0.369210
Qwen/Qwen3-8B,cnndm,12,17,2048,0.178804
Qwen/Qwen3-8B,cnndm,12,17,4096,0.092744
Qwen/Qwen3-8B,cnndm,12,18,128,0.670555
Qwen/Qwen3-8B,cnndm,12,18,512,0.410753
Qwen/Qwen3-8B,cnndm,12,18,2048,0.209091
Qwen/Qwen3-8B,cnndm,12,18,4096,0.122797
Qwen/Qwen3-8B,cnndm,12,19,128,0.283733
Qwen/Qwen3-8B,cnndm,12,19,512,0.166617
Qwen/Qwen3-8B,cnndm,12,19,2048,0.084894
Qwen/Qwen3-8B,cnndm,12,19,4096,0.046156
Qwen/Qwen3-8B,cnndm,12,20,128,0.420754
Qwen/Qwen3-8B,cnndm,12,20,512,0.276873
Qwen/Qwen3-8B,cnndm,12,20,2048,0.142334
Qwen/Qwen3-8B,cnndm,12,20,4096,0.070792
Qwen/Qwen3-8B,cnndm,12,21,128,0.199009
Qwen/Qwen3-8B,cnndm,12,21,512,0.132081
Qwen/Qwen3-8B,cnndm,12,21,2048,0.067554
Qwen/Qwen3-8B,cnndm,12,21,4096,0.030763
Qwen/Qwen3-8B,cnndm,12,22,128,0.292468
Qwen/Qwen3-8B,cnndm,12,22,512,0.149972
Qwen/Qwen3-8B,cnndm,12,22,2048,0.059862
Qwen/Qwen3-8B,cnndm,12,22,4096,0.024689
Qwen/Qwen3-8B,cnndm,12,23,128,0.414834
Qwen/Qwen3-8B,cnndm,12,23,512,0.272980
Qwen/Qwen3-8B,cnndm,12,23,2048,0.135516
Qwen/Qwen3-8B,cnndm,12,23,4096,0.063794
Qwen/Qwen3-8B,cnndm,12,24,128,0.434820
Qwen/Qwen3-8B,cnndm,12,24,512,0.308714
Qwen/Qwen3-8B,cnndm,12,24,2048,0.181188
Qwen/Qwen3-8B,cnndm,12,24,4096,0.102370
Qwen/Qwen3-8B,cnndm,12,25,128,0.014156
Qwen/Qwen3-8B,cnndm,12,25,512,0.008230
Qwen/Qwen3-8B,cnndm,12,25,2048,0.004245
Qwen/Qwen3-8B,cnndm,12,25,4096,0.002674
Qwen/Qwen3-8B,cnndm,12,26,128,0.371389
Qwen/Qwen3-8B,cnndm,12,26,512,0.242589
Qwen/Qwen3-8B,cnndm,12,26,2048,0.131155
Qwen/Qwen3-8B,cnndm,12,26,4096,0.074459
Qwen/Qwen3-8B,cnndm,12,27,128,0.116637
Qwen/Qwen3-8B,cnndm,12,27,512,0.049153
Qwen/Qwen3-8B,cnndm,12,27,2048,0.020109
Qwen/Qwen3-8B,cnndm,12,27,4096,0.015060
Qwen/Qwen3-8B,cnndm,12,28,128,0.215774
Qwen/Qwen3-8B,cnndm,12,28,512,0.112718
Qwen/Qwen3-8B,cnndm,12,28,2048,0.048509
Qwen/Qwen3-8B,cnndm,12,28,4096,0.024962
Qwen/Qwen3-8B,cnndm,12,29,128,0.075068
Qwen/Qwen3-8B,cnndm,12,29,512,0.042250
Qwen/Qwen3-8B,cnndm,12,29,2048,0.021786
Qwen/Qwen3-8B,cnndm,12,29,4096,0.013527
Qwen/Qwen3-8B,cnndm,12,30,128,0.251936
Qwen/Qwen3-8B,cnndm,12,30,512,0.156190
Qwen/Qwen3-8B,cnndm,12,30,2048,0.074093
Qwen/Qwen3-8B,cnndm,12,30,4096,0.036349
Qwen/Qwen3-8B,cnndm,12,31,128,0.086727
Qwen/Qwen3-8B,cnndm,12,31,512,0.042040
Qwen/Qwen3-8B,cnndm,12,31,2048,0.017849
Qwen/Qwen3-8B,cnndm,12,31,4096,0.010934
Qwen/Qwen3-8B,cnndm,13,0,128,0.354355
Qwen/Qwen3-8B,cnndm,13,0,512,0.170900
Qwen/Qwen3-8B,cnndm,13,0,2048,0.074127
Qwen/Qwen3-8B,cnndm,13,0,4096,0.041221
Qwen/Qwen3-8B,cnndm,13,1,128,0.313977
Qwen/Qwen3-8B,cnndm,13,1,512,0.123668
Qwen/Qwen3-8B,cnndm,13,1,2048,0.045867
Qwen/Qwen3-8B,cnndm,13,1,4096,0.027789
Qwen/Qwen3-8B,cnndm,13,2,128,0.338476
Qwen/Qwen3-8B,cnndm,13,2,512,0.158675
Qwen/Qwen3-8B,cnndm,13,2,2048,0.062101
Qwen/Qwen3-8B,cnndm,13,2,4096,0.036637
Qwen/Qwen3-8B,cnndm,13,3,128,0.444921
Qwen/Qwen3-8B,cnndm,13,3,512,0.226543
Qwen/Qwen3-8B,cnndm,13,3,2048,0.103149
Qwen/Qwen3-8B,cnndm,13,3,4096,0.056564
Qwen/Qwen3-8B,cnndm,13,4,128,0.055753
Qwen/Qwen3-8B,cnndm,13,4,512,0.045279
Qwen/Qwen3-8B,cnndm,13,4,2048,0.032039
Qwen/Qwen3-8B,cnndm,13,4,4096,0.015056
Qwen/Qwen3-8B,cnndm,13,5,128,0.084488
Qwen/Qwen3-8B,cnndm,13,5,512,0.071202
Qwen/Qwen3-8B,cnndm,13,5,2048,0.053588
Qwen/Qwen3-8B,cnndm,13,5,4096,0.022781
Qwen/Qwen3-8B,cnndm,13,6,128,0.074881
Qwen/Qwen3-8B,cnndm,13,6,512,0.063714
Qwen/Qwen3-8B,cnndm,13,6,2048,0.045368
Qwen/Qwen3-8B,cnndm,13,6,4096,0.022287
Qwen/Qwen3-8B,cnndm,13,7,128,0.057498
Qwen/Qwen3-8B,cnndm,13,7,512,0.049167
Qwen/Qwen3-8B,cnndm,13,7,2048,0.036456
Qwen/Qwen3-8B,cnndm,13,7,4096,0.017887
Qwen/Qwen3-8B,cnndm,13,8,128,0.225173
Qwen/Qwen3-8B,cnndm,13,8,512,0.108563
Qwen/Qwen3-8B,cnndm,13,8,2048,0.052849
Qwen/Qwen3-8B,cnndm,13,8,4096,0.029037
Qwen/Qwen3-8B,cnndm,13,9,128,0.154778
Qwen/Qwen3-8B,cnndm,13,9,512,0.054531
Qwen/Qwen3-8B,cnndm,13,9,2048,0.034709
Qwen/Qwen3-8B,cnndm,13,9,4096,0.024710
Qwen/Qwen3-8B,cnndm,13,10,128,0.470244
Qwen/Qwen3-8B,cnndm,13,10,512,0.188274
Qwen/Qwen3-8B,cnndm,13,10,2048,0.052833
Qwen/Qwen3-8B,cnndm,13,10,4096,0.024376
Qwen/Qwen3-8B,cnndm,13,11,128,0.231734
Qwen/Qwen3-8B,cnndm,13,11,512,0.211686
Qwen/Qwen3-8B,cnndm,13,11,2048,0.150905
Qwen/Qwen3-8B,cnndm,13,11,4096,0.092309
Qwen/Qwen3-8B,cnndm,13,12,128,0.000633
Qwen/Qwen3-8B,cnndm,13,12,512,0.000616
Qwen/Qwen3-8B,cnndm,13,12,2048,0.000565
Qwen/Qwen3-8B,cnndm,13,12,4096,0.000395
Qwen/Qwen3-8B,cnndm,13,13,128,0.201059
Qwen/Qwen3-8B,cnndm,13,13,512,0.112301
Qwen/Qwen3-8B,cnndm,13,13,2048,0.055377
Qwen/Qwen3-8B,cnndm,13,13,4096,0.036216
Qwen/Qwen3-8B,cnndm,13,14,128,0.147342
Qwen/Qwen3-8B,cnndm,13,14,512,0.061398
Qwen/Qwen3-8B,cnndm,13,14,2048,0.023422
Qwen/Qwen3-8B,cnndm,13,14,4096,0.016177
Qwen/Qwen3-8B,cnndm,13,15,128,0.057356
Qwen/Qwen3-8B,cnndm,13,15,512,0.039425
Qwen/Qwen3-8B,cnndm,13,15,2048,0.021253
Qwen/Qwen3-8B,cnndm,13,15,4096,0.012722
Qwen/Qwen3-8B,cnndm,13,16,128,0.406498
Qwen/Qwen3-8B,cnndm,13,16,512,0.209235
Qwen/Qwen3-8B,cnndm,13,16,2048,0.095705
Qwen/Qwen3-8B,cnndm,13,16,4096,0.050676
Qwen/Qwen3-8B,cnndm,13,17,128,0.247239
Qwen/Qwen3-8B,cnndm,13,17,512,0.098569
Qwen/Qwen3-8B,cnndm,13,17,2048,0.038922
Qwen/Qwen3-8B,cnndm,13,17,4096,0.019538
Qwen/Qwen3-8B,cnndm,13,18,128,0.361862
Qwen/Qwen3-8B,cnndm,13,18,512,0.148583
Qwen/Qwen3-8B,cnndm,13,18,2048,0.048621
Qwen/Qwen3-8B,cnndm,13,18,4096,0.024330
Qwen/Qwen3-8B,cnndm,13,19,128,0.292369
Qwen/Qwen3-8B,cnndm,13,19,512,0.108713
Qwen/Qwen3-8B,cnndm,13,19,2048,0.030895
Qwen/Qwen3-8B,cnndm,13,19,4096,0.016112
Qwen/Qwen3-8B,cnndm,13,20,128,0.014736
Qwen/Qwen3-8B,cnndm,13,20,512,0.009580
Qwen/Qwen3-8B,cnndm,13,20,2048,0.006581
Qwen/Qwen3-8B,cnndm,13,20,4096,0.004446
Qwen/Qwen3-8B,cnndm,13,21,128,0.030711
Qwen/Qwen3-8B,cnndm,13,21,512,0.020183
Qwen/Qwen3-8B,cnndm,13,21,2048,0.011329
Qwen/Qwen3-8B,cnndm,13,21,4096,0.008219
Qwen/Qwen3-8B,cnndm,13,22,128,0.118017
Qwen/Qwen3-8B,cnndm,13,22,512,0.044647
Qwen/Qwen3-8B,cnndm,13,22,2048,0.014004
Qwen/Qwen3-8B,cnndm,13,22,4096,0.007398
Qwen/Qwen3-8B,cnndm,13,23,128,0.050163
Qwen/Qwen3-8B,cnndm,13,23,512,0.030416
Qwen/Qwen3-8B,cnndm,13,23,2048,0.015380
Qwen/Qwen3-8B,cnndm,13,23,4096,0.008799
Qwen/Qwen3-8B,cnndm,13,24,128,0.061793
Qwen/Qwen3-8B,cnndm,13,24,512,0.037873
Qwen/Qwen3-8B,cnndm,13,24,2048,0.022432
Qwen/Qwen3-8B,cnndm,13,24,4096,0.011785
Qwen/Qwen3-8B,cnndm,13,25,128,0.051648
Qwen/Qwen3-8B,cnndm,13,25,512,0.040912
Qwen/Qwen3-8B,cnndm,13,25,2048,0.027650
Qwen/Qwen3-8B,cnndm,13,25,4096,0.017651
Qwen/Qwen3-8B,cnndm,13,26,128,0.302800
Qwen/Qwen3-8B,cnndm,13,26,512,0.153543
Qwen/Qwen3-8B,cnndm,13,26,2048,0.066510
Qwen/Qwen3-8B,cnndm,13,26,4096,0.034350
Qwen/Qwen3-8B,cnndm,13,27,128,0.335481
Qwen/Qwen3-8B,cnndm,13,27,512,0.134465
Qwen/Qwen3-8B,cnndm,13,27,2048,0.052586
Qwen/Qwen3-8B,cnndm,13,27,4096,0.028910
Qwen/Qwen3-8B,cnndm,13,28,128,0.351200
Qwen/Qwen3-8B,cnndm,13,28,512,0.263952
Qwen/Qwen3-8B,cnndm,13,28,2048,0.146962
Qwen/Qwen3-8B,cnndm,13,28,4096,0.073022
Qwen/Qwen3-8B,cnndm,13,29,128,0.186362
Qwen/Qwen3-8B,cnndm,13,29,512,0.121191
Qwen/Qwen3-8B,cnndm,13,29,2048,0.066632
Qwen/Qwen3-8B,cnndm,13,29,4096,0.037974
Qwen/Qwen3-8B,cnndm,13,30,128,0.061128
Qwen/Qwen3-8B,cnndm,13,30,512,0.026546
Qwen/Qwen3-8B,cnndm,13,30,2048,0.012975
Qwen/Qwen3-8B,cnndm,13,30,4096,0.008249
Qwen/Qwen3-8B,cnndm,13,31,128,0.364074
Qwen/Qwen3-8B,cnndm,13,31,512,0.223074
Qwen/Qwen3-8B,cnndm,13,31,2048,0.108894
Qwen/Qwen3-8B,cnndm,13,31,4096,0.062920
Qwen/Qwen3-8B,cnndm,14,0,128,0.018106
Qwen/Qwen3-8B,cnndm,14,0,512,0.008607
Qwen/Qwen3-8B,cnndm,14,0,2048,0.001074
Qwen/Qwen3-8B,cnndm,14,0,4096,0.001189
Qwen/Qwen3-8B,cnndm,14,1,128,0.035322
Qwen/Qwen3-8B,cnndm,14,1,512,0.017294
Qwen/Qwen3-8B,cnndm,14,1,2048,0.002701
Qwen/Qwen3-8B,cnndm,14,1,4096,0.003030
Qwen/Qwen3-8B,cnndm,14,2,128,0.037076
Qwen/Qwen3-8B,cnndm,14,2,512,0.022816
Qwen/Qwen3-8B,cnndm,14,2,2048,0.004189
Qwen/Qwen3-8B,cnndm,14,2,4096,0.004292
Qwen/Qwen3-8B,cnndm,14,3,128,0.032274
Qwen/Qwen3-8B,cnndm,14,3,512,0.018674
Qwen/Qwen3-8B,cnndm,14,3,2048,0.004185
Qwen/Qwen3-8B,cnndm,14,3,4096,0.003499
Qwen/Qwen3-8B,cnndm,14,4,128,0.267943
Qwen/Qwen3-8B,cnndm,14,4,512,0.118193
Qwen/Qwen3-8B,cnndm,14,4,2048,0.042001
Qwen/Qwen3-8B,cnndm,14,4,4096,0.019496
Qwen/Qwen3-8B,cnndm,14,5,128,0.272942
Qwen/Qwen3-8B,cnndm,14,5,512,0.137066
Qwen/Qwen3-8B,cnndm,14,5,2048,0.059484
Qwen/Qwen3-8B,cnndm,14,5,4096,0.026528
Qwen/Qwen3-8B,cnndm,14,6,128,0.281871
Qwen/Qwen3-8B,cnndm,14,6,512,0.102109
Qwen/Qwen3-8B,cnndm,14,6,2048,0.032566
Qwen/Qwen3-8B,cnndm,14,6,4096,0.013312
Qwen/Qwen3-8B,cnndm,14,7,128,0.180782
Qwen/Qwen3-8B,cnndm,14,7,512,0.069611
Qwen/Qwen3-8B,cnndm,14,7,2048,0.020104
Qwen/Qwen3-8B,cnndm,14,7,4096,0.008968
Qwen/Qwen3-8B,cnndm,14,8,128,0.088332
Qwen/Qwen3-8B,cnndm,14,8,512,0.030897
Qwen/Qwen3-8B,cnndm,14,8,2048,0.004156
Qwen/Qwen3-8B,cnndm,14,8,4096,0.003060
Qwen/Qwen3-8B,cnndm,14,9,128,0.087190
Qwen/Qwen3-8B,cnndm,14,9,512,0.033866
